gene_id	name	product	n_syn	n_mis	n_non	wmis_cv	pmis_cv	sample	contig	bin	phylum	contamination	pathway
HAIHNCKC_01876	csd	putative cysteine desulfurase	23	5	0	0.0787390997269409	1.27418442463778e-09	S15	NODE_98_length_152401_cov_16.633315	SPAdes-MetaBAT2Refined-S5.72	Actinobacteriota	4.31	Sulfur
HAIHNCKC_02489	qcrA	Cytochrome bc1 complex Rieske iron-sulfur subunit	3	1	0	0.182130202231759	0.147319992539461	S15	NODE_211_length_107907_cov_16.394485	SPAdes-MetaBAT2Refined-S5.72	Actinobacteriota	4.31	Iron
HAIHNCKC_02505	iscS_2	Cysteine desulfurase IscS	8	8	0	0.425964295854068	0.106912485383777	S15	NODE_211_length_107907_cov_16.394485	SPAdes-MetaBAT2Refined-S5.72	Actinobacteriota	4.31	Sulfur
HAIHNCKC_02911	fadF_2	putative iron-sulfur-binding oxidoreductase FadF	12	6	0	0.171741258275616	0.00037070509219328	S15	NODE_404_length_79610_cov_16.761586	SPAdes-MetaBAT2Refined-S5.72	Actinobacteriota	4.31	Iron
HAIHNCKC_03243	csoR_2	Copper-sensing transcriptional repressor CsoR	4	2	0	0.281796184363821	0.16024848242732	S15	NODE_3335_length_18875_cov_18.399469	SPAdes-MetaBAT2Refined-S5.72	Actinobacteriota	4.31	Copper
HAIHNCKC_03246	ctpV	putative copper-exporting P-type ATPase V	6	2	0	0.146769459105481	0.0139556256130319	S15	NODE_3335_length_18875_cov_18.399469	SPAdes-MetaBAT2Refined-S5.72	Actinobacteriota	4.31	Copper
HAIHNCKC_03399	resA_7	Thiol-disulfide oxidoreductase ResA	0	1	0	0.663296738859799	0.659463392442635	S2	NODE_13540_length_4562_cov_19.265365	SPAdes-MetaBAT2Refined-S5.72	Actinobacteriota	4.31	Sulfur
HAIHNCKC_03399	resA_7	Thiol-disulfide oxidoreductase ResA	0	1	0	0.627852512335924	0.613881339001287	S3	NODE_13540_length_4562_cov_19.265365	SPAdes-MetaBAT2Refined-S5.72	Actinobacteriota	4.31	Sulfur
HAIHNCKC_03399	resA_7	Thiol-disulfide oxidoreductase ResA	5	2	0	0.20008788707518	0.0530762031611199	S15	NODE_13540_length_4562_cov_19.265365	SPAdes-MetaBAT2Refined-S5.72	Actinobacteriota	4.31	Sulfur
BPDNLCFA_00417	copA_1	Copper-exporting P-type ATPase	3	1	0	0.170700027076325	0.0156441118476166	S5	NODE_4_length_636863_cov_295.368248	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Copper
BPDNLCFA_01016	yfcG_2	Disulfide-bond oxidoreductase YfcG	6	3	0	0.194440087004904	0.0227415480583147	S28	NODE_13_length_488408_cov_279.776942	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Sulfur
BPDNLCFA_01549	nosL	Copper-binding lipoprotein NosL	0	1	0	0.777874736841592	0.793197151759532	S5	NODE_49_length_286131_cov_268.567150	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Copper
BPDNLCFA_01927	msrA_2	Peptide methionine sulfoxide reductase MsrA	0	1	0	0.589130519797986	0.561787673916043	S5	NODE_88_length_219250_cov_320.844171	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Sulfur
BPDNLCFA_01990	sufS	Cysteine desulfurase	18	7	0	0.130089552092886	1.31785035006882e-06	S28	NODE_88_length_219250_cov_320.844171	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Sulfur
BPDNLCFA_01993	nifD	Nitrogenase molybdenum-iron protein alpha chain	14	2	0	0.0436854321605591	9.50180498726638e-08	S5	NODE_88_length_219250_cov_320.844171	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Iron
BPDNLCFA_01994	nifK_1	Nitrogenase molybdenum-iron protein beta chain	24	6	0	0.0760706477582105	9.22113496670818e-11	S5	NODE_88_length_219250_cov_320.844171	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Iron
BPDNLCFA_01994	nifK_1	Nitrogenase molybdenum-iron protein beta chain	5	3	0	0.215597694817954	0.0462040566869629	S7	NODE_88_length_219250_cov_320.844171	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Iron
BPDNLCFA_01994	nifK_1	Nitrogenase molybdenum-iron protein beta chain	23	4	0	0.0514796817877578	1.07615027999941e-11	S28	NODE_88_length_219250_cov_320.844171	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Iron
BPDNLCFA_02031	nifH	Nitrogenase iron protein	32	2	0	0.0192961235844633	0	S5	NODE_88_length_219250_cov_320.844171	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Iron
BPDNLCFA_02117	dmsA_2	Dimethyl sulfoxide reductase DmsA	2	1	0	0.227744359038577	0.0505622996413708	S28	NODE_88_length_219250_cov_320.844171	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Sulfur
BPDNLCFA_02153	dorA	Dimethyl sulfoxide/trimethylamine N-oxide reductase	1	1	0	0.195662405721972	0.0259558339160846	S28	NODE_114_length_195889_cov_299.853238	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Sulfur
BPDNLCFA_02536	fccB_1	Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain	7	3	0	0.148590013267272	0.00521176688447866	S28	NODE_133_length_179631_cov_281.709254	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Sulfur
BPDNLCFA_02556	sir_2	Sulfite reductase [ferredoxin]	4	2	0	0.21142562286609	0.0846016513576953	S5	NODE_133_length_179631_cov_281.709254	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Sulfur
BPDNLCFA_02556	sir_2	Sulfite reductase [ferredoxin]	5	7	0	0.543594036042318	0.346242252339315	S28	NODE_133_length_179631_cov_281.709254	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Sulfur
BPDNLCFA_02857	yedZ1	Putative protein-methionine-sulfoxide reductase subunit YedZ1	0	1	0	0.675161913728024	0.674270809653761	S5	NODE_209_length_142202_cov_271.370082	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Sulfur
BPDNLCFA_03843	cysA_2	Sulfate/thiosulfate import ATP-binding protein CysA	3	3	0	0.492462267534235	0.450933995053466	S28	NODE_295_length_117969_cov_306.574147	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Sulfur
BPDNLCFA_04530	ssuC_8	Putative aliphatic sulfonates transport permease protein SsuC	3	1	0	0.156460889992484	0.115465851502092	S28	NODE_508_length_87237_cov_296.124510	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Sulfur
BPDNLCFA_04778	cysA_3	Sulfate/thiosulfate import ATP-binding protein CysA	0	1	0	0.661138545682493	0.656745713112239	S5	NODE_592_length_80188_cov_297.516404	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Sulfur
BPDNLCFA_05618	ssuC_10	Putative aliphatic sulfonates transport permease protein SsuC	8	2	0	0.0933470836466418	0.00080274695494531	S28	NODE_3078_length_26185_cov_294.871527	SPAdes-MetaBAT2Refined-S28.17	Proteobacteria	1.46	Sulfur
PNAECJLJ_00013	sufS	Cysteine desulfurase SufS	3	1	0	0.15541459059926	0.0959168024108019	S2	NODE_270_length_96726_cov_17.821860	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00013	sufS	Cysteine desulfurase SufS	14	7	0	0.167135528743216	8.84393752826895e-05	S3	NODE_270_length_96726_cov_17.821860	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00013	sufS	Cysteine desulfurase SufS	10	2	0	0.0711522554422657	5.53778338910904e-05	S17	NODE_270_length_96726_cov_17.821860	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00014	sufU	Zinc-dependent sulfurtransferase SufU	2	1	0	0.314241209485562	0.418529490313998	S2	NODE_270_length_96726_cov_17.821860	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00014	sufU	Zinc-dependent sulfurtransferase SufU	3	3	0	0.470244311126687	0.41898999125049	S17	NODE_270_length_96726_cov_17.821860	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00130	iscS	Cysteine desulfurase IscS	4	8	0	0.877022805004679	0.846489155253633	S17	NODE_291_length_93712_cov_17.995078	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00188	dsbD_1	Thiol:disulfide interchange protein DsbD	5	2	0	0.183300746619452	0.0408240061279453	S17	NODE_293_length_93500_cov_17.243320	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00262	pitA	L-methionine sulfoximine/L-methionine sulfone acetyltransferase	1	1	0	0.370891577357659	0.235268917936294	S17	NODE_548_length_66500_cov_17.978223	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00344	copA_1	Copper-exporting P-type ATPase	42	21	0	0.163850154554632	3.25706128734282e-12	S2	NODE_610_length_62179_cov_17.452321	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Copper
PNAECJLJ_00344	copA_1	Copper-exporting P-type ATPase	36	15	0	0.13403800497717	5.41733324865845e-12	S3	NODE_610_length_62179_cov_17.452321	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Copper
PNAECJLJ_00344	copA_1	Copper-exporting P-type ATPase	63	28	0	0.147830498347426	0	S17	NODE_610_length_62179_cov_17.452321	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Copper
PNAECJLJ_00361	cysM	O-phosphoserine sulfhydrylase	2	1	0	0.302955760152485	0.311315658358595	S3	NODE_610_length_62179_cov_17.452321	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00429	efeU	Ferrous iron permease EfeU	1	2	0	0.951786011124691	0.943824551327611	S3	NODE_678_length_59258_cov_17.686705	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Iron
PNAECJLJ_00429	efeU	Ferrous iron permease EfeU	1	1	0	0.215636842632328	0.0402685425924418	S17	NODE_678_length_59258_cov_17.686705	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Iron
PNAECJLJ_00438	copA_2	Copper-exporting P-type ATPase	8	10	0	0.475804616686822	0.14342821936539	S2	NODE_678_length_59258_cov_17.686705	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Copper
PNAECJLJ_00438	copA_2	Copper-exporting P-type ATPase	13	6	0	0.163849514988941	0.000173320501104524	S3	NODE_678_length_59258_cov_17.686705	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Copper
PNAECJLJ_00438	copA_2	Copper-exporting P-type ATPase	12	16	0	0.493844471342732	0.0799800366314909	S17	NODE_678_length_59258_cov_17.686705	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Copper
PNAECJLJ_00518	dsbD_2	Thiol:disulfide interchange protein DsbD	0	1	0	0.57990621096047	0.549031105386796	S3	NODE_777_length_54792_cov_15.744962	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00518	dsbD_2	Thiol:disulfide interchange protein DsbD	6	4	0	0.28630535880336	0.0632855208385177	S17	NODE_777_length_54792_cov_15.744962	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00523	resA_1	Thiol-disulfide oxidoreductase ResA	6	5	0	0.303531136078187	0.0658611037924826	S3	NODE_777_length_54792_cov_15.744962	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00523	resA_1	Thiol-disulfide oxidoreductase ResA	4	2	0	0.205180311395706	0.0796793438186307	S17	NODE_777_length_54792_cov_15.744962	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00617	fdnH	Formate dehydrogenase%2C nitrate-inducible%2C iron-sulfur subunit	0	1	0	0.44732122869569	0.353150777314242	S2	NODE_869_length_50561_cov_18.036887	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Iron
PNAECJLJ_00617	fdnH	Formate dehydrogenase%2C nitrate-inducible%2C iron-sulfur subunit	2	1	0	0.287199844829534	0.284218043668355	S3	NODE_869_length_50561_cov_18.036887	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Iron
PNAECJLJ_00617	fdnH	Formate dehydrogenase%2C nitrate-inducible%2C iron-sulfur subunit	4	2	0	0.203203894800996	0.0571100843018184	S17	NODE_869_length_50561_cov_18.036887	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Iron
PNAECJLJ_00626	glpE	Thiosulfate sulfurtransferase GlpE	3	3	0	0.448083933824434	0.393558827787586	S2	NODE_869_length_50561_cov_18.036887	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00626	glpE	Thiosulfate sulfurtransferase GlpE	4	2	0	0.1958322518297	0.0723494291708555	S3	NODE_869_length_50561_cov_18.036887	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00626	glpE	Thiosulfate sulfurtransferase GlpE	3	3	0	0.435815552268459	0.0952056469050633	S17	NODE_869_length_50561_cov_18.036887	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00756	msrP	Protein-methionine-sulfoxide reductase catalytic subunit MsrP	4	1	0	0.11474916589511	0.0379785134474795	S3	NODE_1227_length_40903_cov_18.326062	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00814	msrB	Peptide methionine sulfoxide reductase MsrB	4	1	0	0.109554289109291	0.0335976680315117	S17	NODE_1232_length_40869_cov_17.844269	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00815	nifS	Cysteine desulfurase NifS	4	1	0	0.114232204954224	0.0376462866518056	S2	NODE_1232_length_40869_cov_17.844269	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00817	mrp_1	Iron-sulfur cluster carrier protein	10	1	0	0.0355539491828895	9.48421738700134e-06	S2	NODE_1232_length_40869_cov_17.844269	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Iron
PNAECJLJ_00997	cysC	Adenylyl-sulfate kinase	1	1	0	0.677149963569542	0.6767297508113	S2	NODE_1585_length_34811_cov_16.743555	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_00997	cysC	Adenylyl-sulfate kinase	1	1	0	0.644618395131242	0.635694602689623	S3	NODE_1585_length_34811_cov_16.743555	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01001	cysD	Sulfate adenylyltransferase subunit 2	6	1	0	0.0605497843442383	0.00177922425836663	S2	NODE_1585_length_34811_cov_16.743555	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01001	cysD	Sulfate adenylyltransferase subunit 2	9	1	0	0.0372668211188241	2.40330773677577e-05	S3	NODE_1585_length_34811_cov_16.743555	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01020	sir	Sulfite reductase [ferredoxin]	6	5	0	0.315450090797187	0.0746790196936241	S2	NODE_1593_length_34683_cov_18.074448	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01020	sir	Sulfite reductase [ferredoxin]	10	4	0	0.137934378411956	0.000509674755017397	S3	NODE_1593_length_34683_cov_18.074448	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01020	sir	Sulfite reductase [ferredoxin]	21	11	0	0.177170608252136	2.26893249988258e-06	S17	NODE_1593_length_34683_cov_18.074448	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01128	msrA	Peptide methionine sulfoxide reductase MsrA	3	2	0	0.323833689876898	0.267680310347446	S3	NODE_1969_length_30356_cov_16.802581	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01128	msrA	Peptide methionine sulfoxide reductase MsrA	4	3	0	0.33574520518664	0.188112977912012	S17	NODE_1969_length_30356_cov_16.802581	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01228	nifH	Nitrogenase iron protein	8	1	0	0.0478066549460833	0.000186034926277556	S3	NODE_2032_length_29733_cov_18.346519	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Iron
PNAECJLJ_01228	nifH	Nitrogenase iron protein	4	2	0	0.222668745313359	0.0695194407735766	S17	NODE_2032_length_29733_cov_18.346519	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Iron
PNAECJLJ_01345	sseA	Putative thiosulfate sulfurtransferase SseA	3	1	0	0.147574006439544	0.103338378589061	S3	NODE_2202_length_27839_cov_18.496365	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01345	sseA	Putative thiosulfate sulfurtransferase SseA	4	1	0	0.101801261935011	0.0164148706492613	S17	NODE_2202_length_27839_cov_18.496365	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01476	fdhD	Sulfur carrier protein FdhD	6	2	0	0.142016984981589	0.0123104817795309	S2	NODE_2634_length_24376_cov_18.627606	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01476	fdhD	Sulfur carrier protein FdhD	3	1	0	0.172675489110921	0.13367815798976	S3	NODE_2634_length_24376_cov_18.627606	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01621	ttuD	Sulfur carrier protein TtuD	2	2	0	0.668459968348098	0.744269199436029	S3	NODE_3070_length_21756_cov_17.781946	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01621	ttuD	Sulfur carrier protein TtuD	5	4	0	0.353079120197442	0.147157891701156	S17	NODE_3070_length_21756_cov_17.781946	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01812	soxR	Redox-sensitive transcriptional activator SoxR	1	1	0	0.988068243892272	0.99040361655781	S2	NODE_3494_length_19504_cov_17.153478	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01812	soxR	Redox-sensitive transcriptional activator SoxR	1	1	0	0.938423486580045	0.948783643066799	S3	NODE_3494_length_19504_cov_17.153478	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01812	soxR	Redox-sensitive transcriptional activator SoxR	1	2	0	0.841804020969722	0.802019649500094	S17	NODE_3494_length_19504_cov_17.153478	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01848	cysO	Sulfur carrier protein CysO	2	2	0	0.687987098426579	0.761845481381706	S2	NODE_3517_length_19441_cov_18.910502	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01983	yihU	3-sulfolactaldehyde reductase	0	1	0	0.525073518008778	0.47060441854296	S2	NODE_4341_length_16482_cov_18.821148	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01983	yihU	3-sulfolactaldehyde reductase	2	1	0	0.321560634539229	0.373139191618701	S3	NODE_4341_length_16482_cov_18.821148	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_01983	yihU	3-sulfolactaldehyde reductase	1	2	0	0.447796891317414	0.189827083993719	S17	NODE_4341_length_16482_cov_18.821148	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_02350	resA_3	Thiol-disulfide oxidoreductase ResA	3	5	0	0.854159632319729	0.851084652345647	S2	NODE_9207_length_8517_cov_15.249114	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_02350	resA_3	Thiol-disulfide oxidoreductase ResA	1	4	0	0.846899216693009	0.732492087928421	S3	NODE_9207_length_8517_cov_15.249114	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_02350	resA_3	Thiol-disulfide oxidoreductase ResA	4	6	0	0.57267557656188	0.132322669849585	S17	NODE_9207_length_8517_cov_15.249114	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Sulfur
PNAECJLJ_02513	fadF	putative iron-sulfur-binding oxidoreductase FadF	4	2	0	0.19881617923835	0.0750278694541721	S2	NODE_14702_length_5740_cov_17.774670	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Iron
PNAECJLJ_02513	fadF	putative iron-sulfur-binding oxidoreductase FadF	2	2	0	0.563163648875535	0.645377006734993	S3	NODE_14702_length_5740_cov_17.774670	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Iron
PNAECJLJ_02513	fadF	putative iron-sulfur-binding oxidoreductase FadF	6	7	0	0.424896418651936	0.156777273003459	S17	NODE_14702_length_5740_cov_17.774670	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Iron
PNAECJLJ_02568	mrp_2	Iron-sulfur cluster carrier protein	0	1	0	0.352331023096315	0.207310174950137	S3	NODE_22770_length_4027_cov_16.857754	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Iron
PNAECJLJ_02568	mrp_2	Iron-sulfur cluster carrier protein	0	2	0	0.315994220806137	0.0441626080486774	S17	NODE_22770_length_4027_cov_16.857754	SPAdes-MaxBin2Refined-S2.046_sub	Actinobacteriota	1.28	Iron
LIIEOLJF_00169	cycY	Thiol:disulfide interchange protein CycY	3	2	0	0.373357112318155	0.33223738596511	S28	NODE_1305_length_49111_cov_11.091263	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Sulfur
LIIEOLJF_00478	copA_1	putative copper-importing P-type ATPase A	63	12	0	0.0688024178472925	0	S28	NODE_1985_length_36851_cov_10.740542	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Copper
LIIEOLJF_00648	cuyA	L-cysteate sulfo-lyase	23	10	0	0.160091736432418	4.4414280364613e-07	S28	NODE_2310_length_32622_cov_11.726594	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Sulfur
LIIEOLJF_00675	yedY1	Putative protein-methionine-sulfoxide reductase subunit YedZ1	16	7	0	0.162237870597404	3.1624016771592e-05	S28	NODE_2368_length_31888_cov_11.349669	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Sulfur
LIIEOLJF_00804	metZ	O-succinylhomoserine sulfhydrylase	15	1	0	0.0224062514364234	7.79663600347646e-09	S28	NODE_2498_length_30607_cov_11.322532	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Sulfur
LIIEOLJF_01041	thiS	Sulfur carrier protein ThiS	2	2	0	0.768013044436209	0.830791873737497	S28	NODE_2752_length_28493_cov_10.929777	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Sulfur
LIIEOLJF_01250	sseA	3-mercaptopyruvate sulfurtransferase	13	1	0	0.0292840173118649	3.59339531907921e-07	S28	NODE_3248_length_25093_cov_10.804817	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Sulfur
LIIEOLJF_01428	resA	Thiol-disulfide oxidoreductase ResA	2	2	0	0.630349670339	0.712263765926226	S28	NODE_3555_length_23375_cov_11.072684	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Sulfur
LIIEOLJF_01707	msrB_1	Peptide methionine sulfoxide reductase MsrB	7	3	0	0.158920480245939	0.0069690078115382	S28	NODE_4327_length_19687_cov_11.910809	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Sulfur
LIIEOLJF_01758	cysH	Phosphoadenosine phosphosulfate reductase	9	2	0	0.0816048434802272	0.000229201600500883	S28	NODE_4415_length_19338_cov_11.498366	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Sulfur
LIIEOLJF_01761	yfcG_2	Disulfide-bond oxidoreductase YfcG	5	4	0	0.329053622986695	0.124348327627032	S28	NODE_4415_length_19338_cov_11.498366	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Sulfur
LIIEOLJF_01795	fieF	Ferrous-iron efflux pump FieF	25	3	0	0.0433662889199807	4.08717504285505e-12	S28	NODE_4633_length_18480_cov_11.997829	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Iron
LIIEOLJF_01895	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	21	3	0	0.0515530018341306	5.4192739185055e-10	S28	NODE_4930_length_17522_cov_10.973493	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Sulfur
LIIEOLJF_01896	cysW	Sulfate transport system permease protein CysW	9	3	0	0.12507898509379	0.000898220781189396	S28	NODE_4930_length_17522_cov_10.973493	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Sulfur
LIIEOLJF_01897	cysT	Sulfate transport system permease protein CysT	19	5	0	0.0912416360487352	6.9483322540087e-08	S28	NODE_4930_length_17522_cov_10.973493	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Sulfur
LIIEOLJF_02286	actP	Copper-transporting P-type ATPase	70	23	0	0.112873632408313	0	S28	NODE_5902_length_14763_cov_11.536239	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Copper
LIIEOLJF_02374	nifS	Cysteine desulfurase NifS	18	2	0	0.0403306983052557	3.58602714189971e-09	S28	NODE_6130_length_14242_cov_10.267428	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Sulfur
LIIEOLJF_02379	sufS	Cysteine desulfurase	19	14	0	0.246041472768084	9.79367225077965e-05	S28	NODE_6130_length_14242_cov_10.267428	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Sulfur
LIIEOLJF_02381	iscA	Iron-binding protein IscA	6	6	0	0.391436208397193	0.132602224877802	S28	NODE_6130_length_14242_cov_10.267428	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Iron
LIIEOLJF_02450	msrB_2	Peptide methionine sulfoxide reductase MsrB	9	5	0	0.213625211725208	0.0061359944449042	S28	NODE_6242_length_14007_cov_11.397147	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Sulfur
LIIEOLJF_02755	copA_2	Copper resistance protein A	49	12	0	0.0709080351804986	0	S28	NODE_7723_length_11111_cov_10.789978	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Copper
LIIEOLJF_02756	copB	Copper resistance protein B	10	4	0	0.154136115609952	0.00103171718094286	S28	NODE_7723_length_11111_cov_10.789978	SPAdes-MetaBAT2Refined-S28.46	Proteobacteria	18.56	Copper
